submission_id,submitted_answer,submission_time,exercise_id,is_correct,student_id,category
10567,"select count(*) 
from 
writer_award wa, 
person p, 
writer w
where 
   wa.title=w.title
   AND wa.production_year=w.production_year
   AND wa.id=w.id
   AND w.id = p.id
   AND lower(result)='won'
   AND lower(first_name)='woody'
   AND lower(last_name)='allen'
   AND year_of_award >= 1991
   AND year_of_award <= 1995;
",2018-08-31 13:09:17.923583+10,9,1,293,correct
10568, ;,2018-08-31 13:09:39.540388+10,11,0,425,noninterpretable
10569,"SELECT dw.id, dw.first_name, dw.last_name
FROM(person p  NATURAL JOIN director d NATURAL JOIN writer w)AS dw
GROUP BY dw.id
HAVING count(*)>1;",2018-08-31 13:09:41.527358+10,4,1,217,correct
10570,"select count(*) from 
writer_award natural join writer natural join person as wwp
where exists(select * from writer_award natural join writer natural join person as wwp 
where production_year >1990 and production_year <1996 and 
lower(first_name)='woody' and lower(last_name)= 'Allen');",2018-08-31 13:09:43.58025+10,9,0,452,partially correct
10571,"select count (*) from person  p  where not exists ( select * from          director  d where d.id = p.id)
;
",2018-08-31 13:10:11.098525+10,12,1,65,correct
10572,"SELECT id,first_name,last_name
FROM person
WHERE id in(
SELECT d.id
FROM director d INNER JOIN writer w
on d.id = w.id AND d.title = w.title AND d.production_year=w.production_year
GROUP BY d.id
HAVING COUNT(*)>=2
);",2018-08-31 13:10:24.74961+10,4,1,173,correct
10573,select* ;,2018-08-31 13:10:30.802661+10,14,0,317,noninterpretable
10574,SELECT;,2018-08-31 13:10:54.747413+10,11,0,162,noninterpretable
10575,"SELECT production_year,COUNT(*)
FROM MOVIE m
GROUP BY production_year
HAVING production_year = 1991;",2018-08-31 13:11:01.745239+10,2,0,23,partially correct
10576,;,2018-08-31 13:11:07.850854+10,5,0,217,noninterpretable
10577,"select count(*)
from writer_award left join person on writer_award.id=person.id
where year_of_award<1996 and year_of_award>1990 and lower(first_name)=""woody"" and lower(last_name)=""allen"";",2018-08-31 13:11:10.986789+10,9,0,432,partially correct
10578,"select count(*)
from person p
where not exists (select * from director d where p.id=d.id);",2018-08-31 13:11:14.432029+10,12,1,41,correct
10579,"select  id,d.award_name,d.year_of_award , d.category
from director, Director_Award as d
where director.title=d.title
group by d.title
having (lower(result) != 'won');",2018-08-31 13:11:17.418845+10,13,1,207,correct
10580,"
with m
as (select id, count(*) as  c
from(
select d.id,d.title,d.production_year from director d
union 
select w.id,w.title,w.production_year  from writer w
)
group by id)


;",2018-08-31 13:11:30.744181+10,14,0,391,noninterpretable
10581,123;,2018-08-31 13:11:35.809705+10,15,0,317,noninterpretable
10582,"select count(*) from
(select count(*)
from MOVIE m
where title not in (select title from MOVIE_AWARD
					where lower(result)=""won"")
and title not in (select title from CREW_AWARD
					where lower(result)=""won"")
and title not in (select title from DIRECTOR_AWARD
					where lower(result)=""won"")
and title not in (select title from WRITER_AWARD
					where lower(result)=""won"")
and title not in (select title from ACTOR_AWARD
					where lower(result)=""won"")
GROUP BY m.title);",2018-08-31 13:11:35.876063+10,11,0,302,partially correct
10583,"select first_name, last_name, title, production_year, description, credits
from person natural join role
where exists ( 


select id, count(description)
from role
where role.id = person.id
group by id
having count(description) = 
( select max(number) from (
					select id, count(description) as number
					from role
					group by id)
)
)
;",2018-08-31 13:11:54.112034+10,15,0,337,partially correct
10584,"SELECT x.id 
FROM (SELECT x1.id, count(*) AS NoOfWorkedON 
	FROM (SELECT d.id, title, production_year 
		FROM director d 
		UNION 
		SELECT w.id, title, production_year 
		FROM writer w) x1 
		GROUP BY x1.id) x 
WHERE x.NoOfWorkedON= 
	(SELECT MAX(x2.NoOfWorkedON) 
	FROM (SELECT x1.id, count(*) AS NoOfWorkedON 
		FROM (SELECT d.id, title, production_year 
			FROM director d 
			UNION 
			SELECT w.id, title, production_year 
			FROM writer w) x1 
			GROUP BY x1.id) x2);",2018-08-31 13:12:03.794351+10,14,1,377,correct
10585,"SELECT ma.title, ma.production_year, p.first_name,p.last_name
FROM movie_award ma NATURAL JOIN person p NATURAL JOIN director d
WHERE lower(ma.award_name)='bafta film award'AND lower(ma.category)='best film';",2018-08-31 13:12:21.264575+10,8,0,439,partially correct
10586,"select count(*)
from writer_award left join person on writer_award.id=person.id
where year_of_award<1996 and year_of_award>1990 and lower(first_name)=""woody"" and lower(last_name)=""allen"" AND lower(RESULT)= 'won';",2018-08-31 13:12:27.38538+10,9,1,432,correct
10587,"select first_name, last_name, title, production_year, description
from person natural join role
where exists ( 


select id, count(description)
from role
where role.id = person.id
group by id
having count(description) = 
( select max(number) from (
					select id, count(description) as number
					from role
					group by id)
)
)
;",2018-08-31 13:12:29.478785+10,15,1,337,correct
10588,"select count(*) from person
where exists(select * from writer where writer.id = person.id and person.year_born = 1935);
",2018-08-31 13:12:30.679389+10,1,1,438,correct
10589,"select count(*)
from movie m
where not exists( select title from movie_award ma where lower(ma.result)='won' and m.title=ma.title and m.production_year=ma.production_year
union select title from crew_award ca where lower(ca.result)='won' and m.title=ca.title and m.production_year=ca.production_year union 
select title from director_award da where lower(da.result)='won' and m.title=da.title and m.production_year=da.production_year union
select title from writer_award wa where lower(wa.result)='won' and m.title=wa.title and m.production_year=wa.production_year
union select title from actor_award aa where lower(aa.result)='won' and m.title=aa.title and m.production_year=aa.production_year);",2018-08-31 13:12:34.103936+10,11,1,244,correct
10590,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year
);",2018-08-31 13:12:39.024233+10,11,1,425,correct
10591,"selcet count(p.id)
from person p, director d
where p.id != d.id;",2018-08-31 13:13:17.144443+10,12,0,386,noninterpretable
10592,"SELECT ma.title, ma.production_year, p.first_name,p.last_name
FROM movie_award ma , person p , director d
WHERE ma.title=d.title AND ma.production_year=d.production_year AND d.id=p.id AND lower(ma.award_name)='bafta film award'AND lower(ma.category)='best film';",2018-08-31 13:13:43.725398+10,8,0,439,partially correct
10593,"SELECT COUNT(*)
FROM person 
WHERE EXISTS (SELECT * FROM writer
              WHERE person.id = writer.id
              AND person.year_born = 1935);
",2018-08-31 13:13:48.128378+10,1,1,169,correct
10594,"select p.first_name, p.last_name, r.title, r.production_year, r.description
FROM person p, role r
WHERE p.id=r.id
AND  r.id=(SELECT MAX(c)
           FROM (SELECT COUNT(ID) AS c
		   FROM role
		   GROUP BY ID)
		   GROUP BY c);",2018-08-31 13:13:51.21802+10,15,0,328,partially correct
10595,;,2018-08-31 13:13:52.547182+10,8,0,428,noninterpretable
10596,"select dp.first_name,dp.last_name,ma.title, ma.production_year
from (select p.first_name, p.last_name from person as p, director as d where p.id = d.id) as dp, movie_award as ma
where lower(award_name) = 'bafta film award' and lower(category) = 'best film' and lower(result) = 'won';",2018-08-31 13:14:13.104773+10,8,0,225,partially correct
10597,"SELECT id 
FROM scene s,
     role r,
     appearance ap
WHERE lower(s.title=r.title=ap.title)='psycho' AND s.production_year=r.production_year=ap.production_year=1960 AND lower(s.scene_no=ap.scene_no)='one' AND 
lower(ap.description)='exactly';
     ",2018-08-31 13:14:18.879481+10,10,0,233,partially correct
10598,"SELECT COUNT(*)
FROM person
WHERE NOT EXIST (SELECT * FROM DIRECTOR
                 WHERE person.id=DIRECTOR.id);
",2018-08-31 13:14:23.814815+10,12,0,278,noninterpretable
10599,"select id from person
where year_born=
(select max(year_born) from person
where year_born < (select max(year_born) from person ));
",2018-08-31 13:14:31.161778+10,3,1,313,correct
10600,"with compo as(
select title from writer, person
where writer.id = person.id
and production_year > 1990
and production_year < 1996
and first_name = 'Woody' and last_name = 'Allen')
select count(award_name)
from writer_award, compo
where writer_award.title = compo.title;",2018-08-31 13:14:32.609612+10,9,1,129,correct
10601,"select first_name,last_name from(
select p.first_name,p.last_name,count(first_name) cou
from person p,movie m ,role r
	where p.id = r.id 
	and r.title = m.title
	and r.production_year = m.production_year
	group by first_name order by count(first_name)) limit 1;",2018-08-31 13:14:34.277101+10,15,0,200,partially correct
10602,"SELECT
    p.first_name,
    p.last_name,
    r.title,
    r.production_year,
    r.description
FROM
    person p,
    ROLE r,
    (
        SELECT
            id,
            count(*) AS number_of_roles
        FROM
            ROLE
        GROUP BY
            id ) AS b
WHERE
    r.id = p.id
    AND p.id = b.id
    AND b.number_of_roles IN (
        SELECT
            max(number_of_roles)
        FROM (
                SELECT
                    id,
                    count ( * ) AS number_of_roles
                FROM
                    ROLE
                GROUP BY
                    id ) AS a );",2018-08-31 13:14:43.087551+10,15,1,328,correct
10603,SELECT count(*) from person where exists(select * from writer where writer.id = person.id and person.year_born = 1935);,2018-08-31 13:14:50.955041+10,1,1,213,correct
10604,"SELECT count(p.id) 
FROM person p 
WHERE NOT EXISTS 
(SELECT * 
FROM director d 
WHERE p.id = d.id);
",2018-08-31 13:14:58.940128+10,12,1,386,correct
10605,"SELECT count(*) 
FROM person p 
WHERE EXISTS (
	SELECT * 
	FROM writer w 
	WHERE w.id = p.id AND p.year_born = 1935);",2018-08-31 13:15:01.390728+10,1,1,425,correct
10634,"select production_year, count(*) from movie m
where production_year = 1993 or production_year = 1992 or production_year = 1991
group by production_year;",2018-08-31 13:19:13.837952+10,2,1,438,correct
10926,"select count(*) from person
where exists (select * from writer where writer.id = person.id and person.year_born = 1935);",2018-08-31 13:56:31.648047+10,1,1,318,correct
10606,"select count(*) from movie where title not in (select title from movie_award where lower(result) = 'won' union
select title from crew_award where lower(result) = 'won' union
select title from director_award where lower(result) = 'won' union
select title from actor_award where lower(result) = 'won' union
select title from writer_award where lower(result) = 'won');",2018-08-31 13:15:09.777658+10,11,0,126,partially correct
10607,"
with m 
as (select id, count(*) as  c
from(
select d.id,d.title,d.production_year from director d
union 
select w.id,w.title,w.production_year  from writer w
)
group by id
)

select id from m
where m.c= (select max(c) from m) 

;",2018-08-31 13:15:32.153334+10,14,1,391,correct
10608,"select count(*) from 
writer_award 
where exists(select * from writer_award  
where year_of_award >1990 and year_of_award <1996 and 
lower(award_name)='woody allen' and
lower(result)='won');",2018-08-31 13:15:35.019966+10,9,0,452,partially correct
10609,"select count(*) from
(select count(*)
from MOVIE m
where title not in (select title from MOVIE_AWARD ma
					where lower(result)=""won""
					and ma.production_year=m.production_year)
and title not in (select title from CREW_AWARD ca
					where lower(result)=""won""
					and ca.production_year=m.production_year)
and title not in (select title from DIRECTOR_AWARD da
					where lower(result)=""won""
					and da.production_year=m.production_year)
and title not in (select title from WRITER_AWARD wa
					where lower(result)=""won""
					and wa.production_year=m.production_year)
and title not in (select title from ACTOR_AWARD aa
					where lower(result)=""won""
					and aa.production_year=m.production_year)
GROUP BY m.title);",2018-08-31 13:15:49.321253+10,11,1,302,correct
10610,"SELECT COUNT(id)
FROM PERSON
WHERE year_born=1935;",2018-08-31 13:15:57.75749+10,1,0,90,partially correct
10611,"SELECT a.id FROM (
SELECT id, title, production_year FROM director
UNION
SELECT id, title, production_year FROM writer) AS a GROUP BY a.id 
HAVING count(*)= (SELECT MAX(b) FROM (SELECT count(*) AS b FROM (
SELECT id, title, production_year FROM director
UNION
SELECT id, title, production_year FROM writer) AS a GROUP BY a.id)) ;",2018-08-31 13:16:01.933682+10,14,1,210,correct
10612,"SELECT ma.title, ma.production_year, p.first_name,p.last_name
FROM movie_award ma , person p , director d
WHERE ma.title=d.title AND ma.production_year=d.production_year AND d.id=p.id 
AND lower(ma.award_name)='bafta film award'AND lower(ma.category)='best film'AND lower(ma.result)='won';",2018-08-31 13:16:03.266137+10,8,1,439,correct
10613," SELECT COUNT(*) FROM WRITER_AWARD wa, (SELECT DISTINCT w.id FROM WRITER w, PERSON p WHERE p.id=w.id AND lower(p.first_name)='woody' AND lower(p.last_name)='allen') AS pw WHERE wa.id = pw.id AND wa.year_of_award > 1991 AND wa.year_of_award <= 1995;",2018-08-31 13:16:05.385604+10,9,1,404,correct
10614,"SELECT * FROM scene
WHERE lower(title)='psycho';",2018-08-31 13:16:10.299317+10,10,0,453,partially correct
10615,"select ma.title , ma.production_year, p.first_name, p.last_name
from (select title, production_year
from movie_award 
where lower(award_name) = 'bafta film award'
and  lower(category) = 'best film'
and lower(result) = 'won') as ma, person p, director d
where  ma.title = d.title
    AND ma.production_year = d.production_year
    AND d.id = p.id;",2018-08-31 13:16:26.035332+10,8,1,123,correct
10616,"SELECT ma.title, ma.production_year, p.first_name,p.last_name
FROM movie_award ma NATURAL JOIN person p NATURAL JOIN director d
WHERE lower(ma.award_name)='bafta film award'AND lower(ma.category)='best film'AND lower(ma.result)='won';",2018-08-31 13:16:32.957741+10,8,1,439,correct
10617,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year
);",2018-08-31 13:16:48.658675+10,11,1,126,correct
10618,"select production_year, count(*) 
from movie 
where movie.production_year = 1993 or movie.production_year = 1992 or movie.production_year = 1991
group by production_year;
",2018-08-31 13:16:50.531404+10,2,1,425,correct
10619,"select distinct p.id, p.first_name, p.last_name
from person p inner join director d on p.id=d.id
                     inner join writer w on p.id = w.id
where d.title = w.title and d.production_year = w.production_year;",2018-08-31 13:17:17.156386+10,4,0,41,partially correct
10620,"SELECT id
FROM PERSON
WHERE year_born  = (
	SELECT MAX(p2.year_born)
	FROM (
		SELECT year_born
		FROM PERSON p1
		WHERE p1.year_born < 1992
		) p2
	);",2018-08-31 13:17:17.417505+10,3,1,423,correct
10621,"select count (*)
from writer_award wa,writer w, person p
where wa.id= w.id
and wa.title=w.title
and wa.production_year=w.production_year
and p.id=w.id
and lower(p.first_name)='woody'
and lower(p.last_name)='allen'
and wa.year_of_award<='1995'
and wa.year_of_award>='1991';",2018-08-31 13:17:19.259823+10,9,0,349,partially correct
10622,"select id, first_name, last_name from person
where person.id in (select director.id from director join writer on director.id = writer.id where director.title = writer.title and director.production_year = writer.production_year);",2018-08-31 13:17:23.569353+10,4,0,305,partially correct
10623,"SELECT m.title,m.production_year
FROM movie m INNER JOIN writer w
ON m.title=w.title AND m.production_year=w.production_year
WHERE w.id=(
SELECT id
FROM person
WHERE lower(first_name)='kevin' AND lower(last_name)='williamson'
);",2018-08-31 13:17:36.401535+10,5,1,173,correct
10624,"SELECT title, production_year
FROM writer w
WHERE EXISTS (SELECT * FROM person p 
WHERE first_name='Kevin' AND last_name='Williamson' AND w.id=p.id);",2018-08-31 13:17:40.933704+10,5,1,441,correct
10625,"SELECT SUM(*)
FROM person p, director d, movie m
WHERE EXISTS (

SELECT DIRECTOR

);",2018-08-31 13:17:50.759731+10,12,0,23,noninterpretable
10626,"SELECT production_year, COUNT(*)
FROM movie
WHERE movie.production_year >= 1991
AND movie.production_year <= 1993
GROUP BY movie.production_year;",2018-08-31 13:18:01.610008+10,2,1,169,correct
10627,"SELECT ma.title, ma.production_year, first_name, last_name
FROM director d, person p, movie_award ma
WHERE d.id=p.id
AND d.title=ma.title
AND d.production_year=ma.production_year
AND lower(ma.award_name)=""bafta film award""
AND lower(category)=""best film""
AND lower(ma.result)=""won"";

",2018-08-31 13:18:08.090395+10,8,1,312,correct
10628,"select count(*)
from person p
where not exists (
select * from director d where d.id = p.id);",2018-08-31 13:18:11.137742+10,12,1,425,correct
10629,"select production_year, count(*) from movie m
where production_year = 1993 or production_year = 1992 or production_year = 1991;",2018-08-31 13:18:18.669656+10,2,0,438,partially correct
10630,"SELECT x1.id 
FROM 

(SELECT id, COUNT(*) AS Noofwork
FROM 
(SELECT d.id,d.production_year,d.title 
FROM director d 
UNION 
SELECT w.id,w.production_year,w.title
FROM writer w) x
GROUP BY x.id) x1
WHERE x1.Noofwork=
(SELECT MAX(x2.Noofwork)
FROM
(SELECT x.id,count(*) as Noofwork
FROM 
(SELECT d.id,d.production_year,d.title 
FROM director d 
UNION 
SELECT w.id,w.production_year,w.title
FROM writer w) x
GROUP BY x.id) x2);
",2018-08-31 13:18:27.998941+10,14,1,195,correct
10631,"select first_name,last_name
from person as p, (SELECT * FROM director,person where director.id=person.id) as a
where p.id=a.id
and a.p_count>1;",2018-08-31 13:18:29.294858+10,4,0,325,noninterpretable
10632,"SELECT count(distinct person.id) from person, writer
WHERE person.id = writer.id
AND person.year_born = '1935';",2018-08-31 13:18:42.26998+10,1,1,459,correct
10633,"select dw.id, dw.first_name, dw.last_name
from (person natural join writer natural join director) as dw
group by dw.id
having count(*) > 1;",2018-08-31 13:19:06.36867+10,4,1,425,correct
10635,"SELECT count(*) 
FROM movie m 
WHERE not exists (
	SELECT title, production_year 
	FROM movie_award ma 
	WHERE lower(ma.result) = 'won' and ma.title = m.title and ma.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM crew_award ca 
	WHERE lower(ca.result) = 'won' and ca.title = m.title and ca.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM director_award da 
	WHERE lower(da.result) = 'won' and da.title = m.title and da.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM actor_award aa 
	WHERE lower(aa.result) = 'won' and aa.title = m.title and aa.production_year = m.production_year
	UNION
	SELECT title, production_year 
	FROM writer_award wa 
	WHERE lower(wa.result) = 'won' and wa.title = m.title and wa.production_year = m.production_year
);",2018-08-31 13:19:18.366616+10,11,1,162,correct
10636,"SELECT COUNT(DISTINCT id) FROM writer NATURAL JOIN person
WHERE year_born = 1935;",2018-08-31 13:19:19.825608+10,1,1,25,correct
10637,"select id, first_name, last_name
from person natural join writer natural join director
group by id 
having count(*)>1;

",2018-08-31 13:19:22.378081+10,4,1,154,correct
10638,SELECT;,2018-08-31 13:19:31.133321+10,4,0,23,noninterpretable
10639,"SELECT production_year, count(*) from movie where production_year > 1990 and production_year < 1994;",2018-08-31 13:19:32.398204+10,2,0,213,partially correct
10640,"SELECT title,production_year
FROM writer 
WHERE id IN (
SELECT id
FROM person
WHERE lower(first_name)='kevin' AND lower(last_name)='williamson'
);",2018-08-31 13:19:34.550485+10,5,1,173,correct
10641,"select p.first_name,p.last_name from person p,(select id,count(*) from director natural join writer group by id having count(*)>=2) as dw where p.id=dw.id;",2018-08-31 13:19:42.870066+10,4,0,255,partially correct
10642,"SELECT dw.id, dw.first_name, dw.last_name 
FROM (person p NATURAL JOIN director NATURAL JOIN writer) AS dw 
GROUP BY dw.id 
HAVING count(*) > 1;",2018-08-31 13:19:48.906595+10,4,1,325,correct
10643,"SELECT count(*)
FROM person p
WHERE NOT EXISTS(SELECT *
                 FROM director d
			WHERE d.id=p.id);",2018-08-31 13:19:58.764701+10,12,1,253,correct
10644,"select id, first_name, last_name from person where person.id in
(select director.id from director join writer on director.id = writer.id where director.title = writer.title and director.production_year = writer.production_year group by director.id having count(*) >1);",2018-08-31 13:20:10.289761+10,4,1,305,correct
10645,"select count(*) from 
writer_award natural join person
where exists(select * from writer_award natural join person as wp  
where year_of_award >1990 and year_of_award <1996 and 
lower(first_name)='woody' and lower(last_name)='allen' and
lower(result)='won');",2018-08-31 13:20:12.26947+10,9,0,452,partially correct
10646,"SELECT production_year, count(production_year) from movie where production_year > 1990 and production_year < 1994 group by production_year;",2018-08-31 13:20:24.326744+10,2,1,213,correct
10647,"select id from movie where title=""Psycho"" and production_year=1960;",2018-08-31 13:20:31.538262+10,10,0,456,noninterpretable
10648,"select count(*)
from movie m
where not exists (select ma.title, ma.production_year from movie_award ma where lower(ma.result) = 'won' and m.title = ma.title and m.production_year = ma.production_year
    union select da.title, da.production_year from director_award da where lower(da.result) = 'won' and m.title = da.title and m.production_year = da.production_year
    union select wa.title, wa.production_year from Writer_Award wa where lower(wa.result) = 'won' and m.title = wa.title and m.production_year = wa.production_year
    union select ca.title, ca.production_year from Crew_Award ca where lower(ca.result) = 'won' and m.title = ca.title and m.production_year = ca.production_year
    union select aa.title, aa.production_year from Actor_Award aa where lower(aa.result) = 'won' and m.title = aa.title and m.production_year = aa.production_year
);",2018-08-31 13:20:36.207893+10,11,1,286,correct
10649,SELECT;,2018-08-31 13:20:38.67428+10,5,0,23,noninterpretable
10650,"select count(*) 
from movie
where not exists(
select title, production_year from movie_award
where movie_award.title = movie.title and movie_award.production_year = movie.production_year and lower(movie_award.result) = ""won""
union
select title, production_year from crew_award
where crew_award.title = movie.title and crew_award.production_year = movie.production_year and lower(crew_award.result) = ""won""
union
select title, production_year from director_award
where director_award.title = movie.title and director_award.production_year = movie.production_year and lower(director_award.result) = ""won""
union
select title, production_year from writer_award
where writer_award.title = movie.title and writer_award.production_year = movie.production_year and lower(writer_award.result) = ""won""
union
select title, production_year from actor_award
where actor_award.title = movie.title and actor_award.production_year = movie.production_year and lower(actor_award.result) = ""won""
);",2018-08-31 13:20:58.638648+10,11,1,337,correct
10651,"select count(*) from 
writer_award natural join person
where exists(select * from writer_award natural join person as wp  
where year_of_award >1990 and year_of_award <1996 and 
lower(first_name)='woody' and lower(last_name)='allen' and
lower(result)='won');",2018-08-31 13:21:07.448178+10,9,0,452,partially correct
10652,"SELECT COUNT(*)
FROM MOVIE
WHERE production_year=1991 OR production_year=1992 OR production_year=1993;",2018-08-31 13:21:10.895809+10,2,0,90,partially correct
10653,"with sub as (
select id,count(*) as num
from(
select id, title, production_year
from director d
union
select id, title, production_year 
from writer w
)
group by id
)

select id from sub where num =( select max(num) from sub) ;
",2018-08-31 13:21:15.597758+10,14,1,125,correct
10654,"select mp.title,mp.production_year,mp.first_name,mp.last_name
	from (person natural join director natural join movie_award)as mp
where lower(mp.result)='won'
	and lower(mp.category)='best film'
	and lower(mp.award_name)='bafta film award';",2018-08-31 13:21:39.943937+10,8,1,149,correct
10655,"SELECT COUNT(*)
FROM person p
WHERE
	p.id IN (SELECT wid FROM (
		SELECT w.id as wid, d.id as did
		FROM writer w, director d
		WHERE 
		w.title=d.title
		AND w.production_year=d.production_year
		GROUP BY w.title, w.production_year
	))
	OR p.id IN (SELECT did FROM (
		SELECT w.id as wid, d.id as did
		FROM writer w, director d
		WHERE 
		w.title=d.title
		AND w.production_year=d.production_year
		GROUP BY w.title, w.production_year
	))

SELECT w.id as wid, d.id as did
FROM writer w, director d
WHERE 
	w.title=d.title
	AND w.production_year=d.production_year
GROUP BY w.title, w.production_year
;",2018-08-31 13:21:51.665664+10,14,0,427,noninterpretable
10656,"SELECT production_year,COUNT(production_year) FROM movie
WHERE production_year >= 1991 AND production_year <= 1993
GROUP BY production_year;",2018-08-31 13:21:52.989072+10,2,1,25,correct
10657,SELECT;,2018-08-31 13:21:56.04254+10,6,0,23,noninterpretable
10658,"SELECT COUNT(*)
FROM writer_award wa, person p
WHERE wa.id=p.id AND wa.year_of_award BETWEEN 1991 AND 1995 AND p.first_name='Woody' AND p.last_name='Allen'AND lower(wa.result)='won';",2018-08-31 13:22:07.009376+10,9,1,439,correct
10659,"SELECT id
FROM PERSON
WHERE year_born = (
	SELECT MAX(year_born)
	FROM PERSON
	WHERE year_born < (
		SELECT MAX(year_born)
		FROM PERSON
		)
	);",2018-08-31 13:22:14.516144+10,3,1,423,correct
10660,"select count(*) from 
writer_award natural join person natural join writer
where exists(select * from writer_award natural join person natural join writer as wpw  
where year_of_award >1990 and year_of_award <1996 and 
lower(first_name)='woody' and lower(last_name)='allen' and
lower(result)='won');",2018-08-31 13:22:20.876175+10,9,0,452,partially correct
10661,"SELECT count(*)
FROM person
WHERE EXISTS (SELECT * FROM writer WHERE writer.id = person.id AND person.year_born = 1935);",2018-08-31 13:22:34.081448+10,1,1,420,correct
10662,"SELECT w.title, w.production_year
FROM writer w, 
     person p
WHERE w.id=p.id
      AND p.first_name='kevin'
      AND p.last_name='williamson';",2018-08-31 13:22:40.171732+10,5,0,217,partially correct
10663,SELECT;,2018-08-31 13:22:40.283144+10,3,0,162,noninterpretable
10664,"SELECT COUNT(id) FROM person
WHERE id NOT IN (SELECT id FROM director);",2018-08-31 13:22:48.134988+10,12,1,25,correct
10666,"SELECT
    p.first_name,
    p.last_name,
    r.title,
    r.production_year,
    r.description
FROM
person p, role r, (select id,count(*)as n_of_r
from role r
group by id
) as b
where r.id=p.id
and p.id=b.id
and b.n_of_r in (select max(n_of_r)
from(select id,count(*)as n_of_r
from role
group by id)as a);",2018-08-31 13:23:13.538627+10,15,1,377,correct
10667,;,2018-08-31 13:23:15.578818+10,12,0,90,noninterpretable
10668,"select dw.id, dw.first_name, dw.last_name
from (person p natural join director
                     natural join writer ) as dw
group by dw.id
having count(*)>1;",2018-08-31 13:23:15.79434+10,4,1,41,correct
10669,SELECT;,2018-08-31 13:23:16.979386+10,7,0,23,noninterpretable
10670,SELECT count(p.id) FROM PERSON AS p WHERE EXISTS (SELECT id FROM DIRECTOR);,2018-08-31 13:23:32.903891+10,12,0,161,partially correct
10671,"select count (*)
from writer_award wa,writer w, person p
where wa.id= w.id
and wa.title=w.title
and wa.production_year=w.production_year
and p.id=w.id
and lower(p.first_name)='woody'
and lower(p.last_name)='allen'
and wa.year_of_award<='1995'
and wa.year_of_award>='1991'
and lower(wa.result)='won';",2018-08-31 13:23:39.988973+10,9,1,349,correct
10672,select id from person where year_born = (select year_born from person order by year_born desc limit 1 offset 1);,2018-08-31 13:24:01.046058+10,3,1,126,correct
10673,"SELECT country 
FROM restriction
WHERE lower(title)='shakespeare in love'
AND lower(description)='m';",2018-08-31 13:24:14.84212+10,6,1,173,correct
10674,SELECT;,2018-08-31 13:24:19.29115+10,8,0,23,noninterpretable
10675,"SELECT
    r.id
FROM
    scene s,
    appearance a,
    ROLE r
WHERE
    s.title = a.title
    AND s.production_year = a.production_year
    AND s.scene_no = a.scene_no
    AND s.title = r.title
    AND s.production_year = r.production_year
    AND a.description = r.description
    AND lower(a.title) = 'psycho'
    AND a.production_year = 1960
GROUP BY
    r.id
HAVING
    count(*) = 1;
     ",2018-08-31 13:24:23.535116+10,10,1,233,correct
10676,"with actName as(
select description
from appearance 
where title = 'Psycho' and production_year = 1960
group by description
having count(description) = 1)
select id from person where id in(
select id from role, actName
where role.description = actName.description);",2018-08-31 13:24:25.450756+10,10,0,129,partially correct
10677,"select count(*) from person
where exists(select * from director where director.id = person.id);",2018-08-31 13:24:30.620806+10,12,0,438,partially correct
10678,"select v.id, v.firstname ,v.lastname form (person p natural join writer w natural join 


director d ) as v
group by v.id 

having count(*) >1;",2018-08-31 13:24:35.969095+10,4,0,65,noninterpretable
10679,"SELECT count(*)
FROM (person NATURAL JOIN writer_award)
WHERE lower(first_name) = ""woody"" AND lower(last_name) = ""allen"" 
AND lower(result) = 'won' AND year_of_award > 1990 AND year_of_award < 1996;",2018-08-31 13:24:40.375867+10,9,1,450,correct
